firstName,lastName,playerteamCity,playerteamName,opponentteamCity,opponentteamName,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,threePointersAttempted,threePointersMade,freeThrowsAttempted,freeThrowsMade,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,startingPosition,gameDate
Zaccharie,Risacher,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,20.19,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,F,2025-10-27 20:00:00
Kristaps,Porzingis,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,25.31,27.0,2.0,0.0,0.0,17.0,11.0,6.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,-8.0,C,2025-10-27 20:00:00
Keaton,Wallace,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,5.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,,2025-10-27 20:00:00
Luke,Kennard,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,20.43,7.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,4.0,,2025-10-27 20:00:00
Mouhamed,Gueye,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,9.33,4.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,2025-10-27 20:00:00
Trae,Young,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,33.59,21.0,17.0,0.0,0.0,22.0,7.0,10.0,1.0,7.0,6.0,3.0,0.0,3.0,2.0,1.0,-5.0,G,2025-10-27 20:00:00
Vit,Krejci,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Asa,Newell,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Tre,Jones,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,30.42,14.0,9.0,1.0,2.0,10.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,7.0,2.0,2.0,-1.0,G,2025-10-27 20:00:00
Josh,Giddey,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,32.56,18.0,5.0,1.0,1.0,14.0,7.0,5.0,2.0,4.0,2.0,12.0,1.0,13.0,0.0,3.0,3.0,G,2025-10-27 20:00:00
Jevon,Carter,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Patrick,Williams,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,21.43,12.0,2.0,0.0,0.0,9.0,4.0,7.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,,2025-10-27 20:00:00
Matas,Buzelis,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,32.21,16.0,3.0,0.0,0.0,14.0,6.0,7.0,2.0,3.0,2.0,4.0,1.0,5.0,2.0,1.0,3.0,F,2025-10-27 20:00:00
Isaac,Okoro,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,24.17,10.0,1.0,0.0,0.0,8.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-1.0,F,2025-10-27 20:00:00
Jalen,Smith,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,7.13,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,-8.0,,2025-10-27 20:00:00
Nickeil,Alexander-Walker,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,30.09,17.0,3.0,0.0,1.0,11.0,6.0,6.0,4.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,-13.0,,2025-10-27 20:00:00
Jalen,Johnson,Atlanta,Hawks,Chicago,Bulls,0.0,0.0,31.44,25.0,3.0,0.0,3.0,18.0,11.0,3.0,0.0,3.0,3.0,4.0,2.0,6.0,2.0,1.0,-14.0,F,2025-10-27 20:00:00
Julian,Phillips,Chicago,Bulls,Atlanta,Hawks,1.0,1.0,9.31,5.0,0.0,1.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,,2025-10-27 20:00:00
Tyson,Etienne,Brooklyn,Nets,Houston,Rockets,0.0,0.0,5.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2025-10-27 20:00:00
Clint,Capela,Houston,Rockets,Brooklyn,Nets,1.0,1.0,13.54,8.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,,2025-10-27 20:00:00
Jeff,Green,Houston,Rockets,Brooklyn,Nets,1.0,1.0,3.58,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0,,2025-10-27 20:00:00
Aaron,Holiday,Houston,Rockets,Brooklyn,Nets,1.0,1.0,7.14,5.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,2025-10-27 20:00:00
Tyrese,Martin,Brooklyn,Nets,Houston,Rockets,0.0,0.0,23.14,11.0,2.0,0.0,0.0,10.0,4.0,8.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,-10.0,,2025-10-27 20:00:00
Steven,Adams,Houston,Rockets,Brooklyn,Nets,1.0,1.0,16.04,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,5.0,8.0,1.0,1.0,20.0,,2025-10-27 20:00:00
Nolan,Traore,Brooklyn,Nets,Houston,Rockets,0.0,0.0,20.39,4.0,3.0,0.0,0.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,2.0,-14.0,,2025-10-27 20:00:00
Nic,Claxton,Brooklyn,Nets,Houston,Rockets,0.0,0.0,23.09,6.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,-11.0,C,2025-10-27 20:00:00
Tari,Eason,Houston,Rockets,Brooklyn,Nets,1.0,1.0,25.38,22.0,5.0,1.0,0.0,12.0,8.0,7.0,5.0,3.0,1.0,5.0,0.0,5.0,2.0,0.0,21.0,,2025-10-27 20:00:00
Michael,Porter Jr.,Brooklyn,Nets,Houston,Rockets,0.0,0.0,27.41,18.0,2.0,0.0,0.0,13.0,8.0,4.0,2.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,-13.0,F,2025-10-27 20:00:00
Jalen,Wilson,Brooklyn,Nets,Houston,Rockets,0.0,0.0,22.6,9.0,2.0,0.0,1.0,8.0,3.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,-14.0,,2025-10-27 20:00:00
Kevin,Durant,Houston,Rockets,Brooklyn,Nets,1.0,1.0,24.48,19.0,3.0,0.0,1.0,14.0,6.0,4.0,0.0,7.0,7.0,6.0,0.0,6.0,4.0,3.0,10.0,F,2025-10-27 20:00:00
E.J.,Liddell,Brooklyn,Nets,Houston,Rockets,0.0,0.0,5.25,6.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,,2025-10-27 20:00:00
Jabari,Smith Jr.,Houston,Rockets,Brooklyn,Nets,1.0,1.0,24.02,11.0,0.0,0.0,2.0,7.0,4.0,3.0,1.0,2.0,2.0,3.0,1.0,4.0,0.0,0.0,19.0,F,2025-10-27 20:00:00
Cam,Thomas,Brooklyn,Nets,Houston,Rockets,0.0,0.0,25.17,9.0,2.0,0.0,1.0,9.0,3.0,2.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,-18.0,G,2025-10-27 20:00:00
Noah,Clowney,Brooklyn,Nets,Houston,Rockets,0.0,0.0,15.49,2.0,1.0,0.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-21.0,,2025-10-27 20:00:00
Josh,Okogie,Houston,Rockets,Brooklyn,Nets,1.0,1.0,30.41,10.0,1.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,11.0,G,2025-10-27 20:00:00
Jae'Sean,Tate,Houston,Rockets,Brooklyn,Nets,1.0,1.0,7.14,4.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,-1.0,,2025-10-27 20:00:00
Terance,Mann,Brooklyn,Nets,Houston,Rockets,0.0,0.0,22.49,21.0,0.0,0.0,0.0,11.0,8.0,5.0,3.0,3.0,2.0,3.0,3.0,6.0,2.0,0.0,-24.0,F,2025-10-27 20:00:00
JD,Davison,Houston,Rockets,Brooklyn,Nets,1.0,1.0,7.14,3.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,2025-10-27 20:00:00
Alperen,Sengun,Houston,Rockets,Brooklyn,Nets,1.0,1.0,30.01,21.0,6.0,0.0,1.0,11.0,7.0,2.0,2.0,5.0,5.0,4.0,2.0,6.0,0.0,3.0,25.0,C,2025-10-27 20:00:00
Ben,Saraf,Brooklyn,Nets,Houston,Rockets,0.0,0.0,25.16,6.0,5.0,0.0,1.0,8.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,-9.0,G,2025-10-27 20:00:00
Day'Ron,Sharpe,Brooklyn,Nets,Houston,Rockets,0.0,0.0,22.16,17.0,2.0,0.0,0.0,7.0,6.0,2.0,1.0,5.0,4.0,7.0,5.0,12.0,4.0,0.0,-10.0,,2025-10-27 20:00:00
Amen,Thompson,Houston,Rockets,Brooklyn,Nets,1.0,1.0,25.15,12.0,8.0,0.0,1.0,10.0,5.0,1.0,0.0,3.0,2.0,4.0,0.0,4.0,3.0,0.0,33.0,G,2025-10-27 20:00:00
Reed,Sheppard,Houston,Rockets,Brooklyn,Nets,1.0,1.0,23.59,15.0,8.0,0.0,1.0,11.0,6.0,7.0,3.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,9.0,,2025-10-27 20:00:00
Chris,Boucher,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,3.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-6.0,,2025-10-27 20:00:00
Derik,Queen,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,21.41,12.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,6.0,6.0,2.0,1.0,3.0,4.0,1.0,-7.0,,2025-10-27 20:00:00
Neemias,Queta,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,22.1,6.0,0.0,4.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,4.0,7.0,11.0,3.0,1.0,10.0,C,2025-10-27 20:00:00
Saddiq,Bey,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,24.15,11.0,0.0,0.0,2.0,9.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,-7.0,,2025-10-27 20:00:00
Jeremiah,Fears,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,26.31,2.0,2.0,0.0,1.0,11.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,-31.0,G,2025-10-27 20:00:00
Jordan,Poole,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,34.2,22.0,4.0,0.0,1.0,14.0,5.0,8.0,3.0,9.0,9.0,1.0,1.0,2.0,3.0,1.0,-16.0,G,2025-10-27 20:00:00
Anfernee,Simons,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,32.08,25.0,1.0,0.0,1.0,17.0,9.0,13.0,6.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0,9.0,,2025-10-27 20:00:00
Jaylen,Brown,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,24.19,15.0,4.0,0.0,0.0,9.0,5.0,3.0,1.0,6.0,4.0,7.0,0.0,7.0,5.0,3.0,4.0,F,2025-10-27 20:00:00
Derrick,White,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,31.03,11.0,7.0,1.0,0.0,14.0,5.0,9.0,1.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,21.0,G,2025-10-27 20:00:00
Micah,Peavy,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,3.16,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,-9.0,,2025-10-27 20:00:00
Jordan,Hawkins,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,15.05,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,-11.0,,2025-10-27 20:00:00
DeAndre,Jordan,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,10.58,7.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,1.0,5.0,1.0,0.0,-5.0,,2025-10-27 20:00:00
Luka,Garza,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,19.18,16.0,1.0,0.0,0.0,7.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,6.0,4.0,1.0,14.0,,2025-10-27 20:00:00
Karlo,Matkovic,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,3.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,2025-10-27 20:00:00
Xavier,Tillman,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,6.3,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,2025-10-27 20:00:00
Payton,Pritchard,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,30.41,18.0,8.0,0.0,1.0,15.0,7.0,7.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,27.0,G,2025-10-27 20:00:00
Bryce,McGowens,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,3.16,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,,2025-10-27 20:00:00
Yves,Missi,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,19.26,11.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,5.0,4.0,3.0,7.0,2.0,1.0,-9.0,C,2025-10-27 20:00:00
Jose,Alvarado,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,21.4,5.0,2.0,0.0,2.0,6.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,-3.0,,2025-10-27 20:00:00
Herbert,Jones,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,22.4,11.0,0.0,0.0,0.0,8.0,3.0,4.0,2.0,4.0,3.0,2.0,0.0,2.0,5.0,2.0,-29.0,F,2025-10-27 20:00:00
Trey,Murphy III,New Orleans,Pelicans,Boston,Celtics,0.0,1.0,33.37,7.0,5.0,0.0,0.0,11.0,3.0,4.0,0.0,2.0,1.0,5.0,0.0,5.0,2.0,0.0,-15.0,F,2025-10-27 20:00:00
Ron,Harper Jr.,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,2025-10-27 20:00:00
Josh,Minott,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,28.04,15.0,1.0,1.0,1.0,9.0,6.0,3.0,1.0,2.0,2.0,7.0,2.0,9.0,3.0,0.0,42.0,F,2025-10-27 20:00:00
Baylor,Scheierman,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,13.58,3.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,7.0,,2025-10-27 20:00:00
Sam,Hauser,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,26.0,9.0,2.0,1.0,1.0,10.0,3.0,10.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,16.0,,2025-10-27 20:00:00
Hugo,Gonzalez,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Jordan,Walsh,Boston,Celtics,New Orleans,Pelicans,1.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,2025-10-27 20:00:00
Keldon,Johnson,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,24.16,10.0,0.0,0.0,1.0,6.0,4.0,3.0,2.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,-2.0,,2025-10-27 20:00:00
Stephon,Castle,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,30.39,22.0,4.0,0.0,2.0,12.0,6.0,4.0,1.0,14.0,9.0,3.0,2.0,5.0,1.0,5.0,17.0,G,2025-10-27 20:00:00
Julian,Champagnie,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,23.26,9.0,1.0,1.0,0.0,7.0,3.0,4.0,1.0,3.0,2.0,9.0,0.0,9.0,0.0,1.0,5.0,F,2025-10-27 20:00:00
Harrison,Ingram,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Victor,Wembanyama,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,30.39,24.0,4.0,1.0,1.0,8.0,7.0,0.0,0.0,10.0,10.0,13.0,2.0,15.0,1.0,4.0,35.0,C,2025-10-27 20:00:00
Jamal,Shead,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,16.21,6.0,5.0,0.0,0.0,6.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,-9.0,,2025-10-27 20:00:00
Collin,Murray-Boyles,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,23.38,19.0,1.0,1.0,3.0,13.0,7.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,-17.0,,2025-10-27 20:00:00
Jakob,Poeltl,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,23.58,2.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,4.0,-9.0,C,2025-10-27 20:00:00
Riley,Minix,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,2.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Immanuel,Quickley,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,31.39,15.0,7.0,0.0,3.0,7.0,4.0,4.0,2.0,6.0,5.0,3.0,0.0,3.0,2.0,0.0,-9.0,G,2025-10-27 20:00:00
RJ,Barrett,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,32.12,25.0,2.0,0.0,1.0,18.0,9.0,7.0,2.0,5.0,5.0,2.0,0.0,2.0,1.0,2.0,-13.0,G,2025-10-27 20:00:00
Dylan,Harper,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,26.43,11.0,6.0,0.0,1.0,9.0,4.0,2.0,1.0,2.0,2.0,5.0,1.0,6.0,3.0,1.0,6.0,,2025-10-27 20:00:00
Sandro,Mamukelashvili,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,17.04,5.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,-4.0,,2025-10-27 20:00:00
Brandon,Ingram,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,32.1,14.0,5.0,0.0,0.0,11.0,5.0,3.0,0.0,4.0,4.0,3.0,0.0,3.0,3.0,0.0,-21.0,F,2025-10-27 20:00:00
Gradey,Dick,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,7.55,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,,2025-10-27 20:00:00
Bismack,Biyombo,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,14.25,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,-14.0,,2025-10-27 20:00:00
Ochai,Agbaji,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,12.19,4.0,2.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,,2025-10-27 20:00:00
Ja'Kobe,Walter,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,10.29,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,-10.0,,2025-10-27 20:00:00
Jonathan,Mogbo,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,2.36,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Jordan,McLaughlin,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,10.08,5.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,,2025-10-27 20:00:00
Jamison,Battle,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Harrison,Barnes,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,31.59,18.0,5.0,0.0,1.0,7.0,6.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,12.0,F,2025-10-27 20:00:00
Carter,Bryant,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,11.13,3.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,,2025-10-27 20:00:00
David,Jones Garcia,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,2.1,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Garrett,Temple,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-10-27 20:00:00
Scottie,Barnes,Toronto,Raptors,San Antonio,Spurs,0.0,0.0,29.39,8.0,2.0,1.0,0.0,7.0,3.0,4.0,2.0,1.0,0.0,3.0,0.0,3.0,4.0,2.0,-8.0,F,2025-10-27 20:00:00
Devin,Vassell,San Antonio,Spurs,Toronto,Raptors,1.0,1.0,30.02,15.0,5.0,0.0,2.0,10.0,5.0,6.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,20.0,G,2025-10-27 20:00:00
Sam,Merrill,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,17.59,11.0,1.0,0.0,2.0,7.0,4.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,13.0,G,2025-10-27 19:00:00
Larry,Nance Jr.,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,17.38,3.0,2.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,4.0,5.0,1.0,4.0,,2025-10-27 19:00:00
Cade,Cunningham,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,28.47,12.0,4.0,1.0,0.0,14.0,3.0,7.0,1.0,6.0,5.0,3.0,2.0,5.0,3.0,5.0,-16.0,G,2025-10-27 19:00:00
Paul,Reed,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,8.24,4.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,,2025-10-27 19:00:00
Chaz,Lanier,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,12.0,6.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,,2025-10-27 19:00:00
Ronald,Holland II,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,26.26,11.0,1.0,0.0,1.0,9.0,4.0,3.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,2.0,-20.0,,2025-10-27 19:00:00
Duncan,Robinson,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,25.6,8.0,1.0,0.0,0.0,8.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-15.0,G,2025-10-27 19:00:00
Donovan,Mitchell,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,29.29,35.0,2.0,0.0,0.0,18.0,13.0,4.0,2.0,8.0,7.0,1.0,0.0,1.0,0.0,5.0,38.0,G,2025-10-27 19:00:00
Jaylon,Tyson,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,27.34,3.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,4.0,3.0,2.0,0.0,2.0,5.0,1.0,3.0,,2025-10-27 19:00:00
Craig,Porter Jr.,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,23.49,4.0,3.0,0.0,3.0,4.0,1.0,2.0,0.0,3.0,2.0,4.0,3.0,7.0,0.0,1.0,18.0,,2025-10-27 19:00:00
Ausar,Thompson,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,15.04,6.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,-16.0,F,2025-10-27 19:00:00
Javonte,Green,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,16.51,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,-21.0,,2025-10-27 19:00:00
Tyrese,Proctor,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,10.08,3.0,1.0,0.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,-10.0,,2025-10-27 19:00:00
Jarrett,Allen,Cleveland,Cavaliers,Detroit,Pistons,1.0,0.0,25.11,20.0,2.0,0.0,1.0,12.0,7.0,0.0,0.0,7.0,6.0,5.0,2.0,7.0,3.0,3.0,18.0,C,2025-10-27 19:00:00
Tolu,Smith,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,6.04,11.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,7.0,5.0,2.0,2.0,4.0,0.0,1.0,12.0,,2025-10-27 19:00:00
Colby,Jones,Detroit,Pistons,Cleveland,Cavaliers,0.0,1.0,6.49,2.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,12.0,,2025-10-27 19:00:00
